Fuel status,Engine Load(%),Coolant temp(C),B1 STFT(%),B1 LTFT(%),Abs Intake MAP(kpa),Engine RPM(rpm),Vehicle speed(km/h),Timing advance,Intake air temp(C),Abs throttle pos(%),O2 B1S1 sensor voltage(V),STFT1,O2 B1S2 sensor voltage(V),beahavior
2,11.764706,87.0,3.90625,-1.5625,63.0,1800.0,29.0,-37.0,45.0,13.333332999999998,0.115,16.40625,0.775,safe
2,14.901960999999998,87.0,0.78125,-5.46875,61.0,1932.0,31.0,-37.0,45.0,14.509804,0.115,10.9375,0.775,safe
2,15.686275,88.0,1.5625,-16.40625,59.0,2103.0,33.0,-32.0,45.0,3.5294117999999997,0.76,3.90625,0.775,safe
2,6.6666667,88.0,-16.40625,17.96875,64.0,1614.0,34.0,-39.5,45.0,12.54902,0.69,21.09375,0.79,safe
2,12.941175999999999,88.0,-4.6875,11.71875,57.0,1694.0,35.0,-36.0,45.0,10.196078,0.25,-10.15625,0.775,safe
2,7.8431372999999995,89.0,10.9375,-3.90625,40.0,1548.0,31.0,-54.0,45.0,6.2745098,0.22,-10.9375,0.77,safe
2,6.6666667,89.0,6.25,-1.5625,43.0,1417.0,21.0,-46.0,45.0,11.764706,0.87,1.5625,0.79,safe
2,11.764706,89.0,18.75,3.90625,73.0,1533.0,24.0,-41.5,46.0,14.117647,0.115,6.25,0.78,safe
2,14.901960999999998,88.0,7.03125,-8.59375,65.0,1794.0,28.0,-37.5,46.0,13.725489999999999,0.555,0.78125,0.78,safe
2,14.901960999999998,88.0,9.375,-3.125,54.0,1972.0,30.0,-31.5,46.0,9.019607800000001,0.82,3.125,0.775,safe
2,5.8823529,87.0,12.5,-3.90625,21.0,1950.0,30.0,-20.5,45.0,1.5686275,0.86,-0.78125,0.81,safe
4,2.745098,87.0,0.0,-3.90625,18.0,1612.0,24.0,-49.5,45.0,5.0980392,0.88,-3.125,0.85,safe
2,3.9215686,86.0,-16.40625,14.84375,27.0,1418.0,14.0,56.0,46.0,6.2745098,0.72,-39.84375,0.83,safe
2,11.764706,86.0,-39.0625,38.28125,76.0,1587.0,17.0,-39.5,46.0,15.294118,0.07,20.3125,0.8,safe
2,17.647059,86.0,1.5625,-7.03125,69.0,2259.0,24.0,-34.5,46.0,8.235294099999999,0.8,0.0,0.785,safe
4,5.8823529,86.0,-16.40625,3.90625,65.0,1541.0,24.0,-40.0,46.0,14.509804,0.09,19.53125,0.78,safe
2,14.901960999999998,86.0,4.6875,-13.28125,68.0,1811.0,28.0,-38.0,46.0,14.509804,0.73,3.125,0.775,safe
2,15.686275,86.0,10.9375,-11.71875,64.0,2030.0,32.0,-35.5,46.0,13.725489999999999,0.815,9.375,0.77,safe
2,13.725489999999999,87.0,14.84375,-6.25,50.0,2147.0,33.0,-25.0,46.0,6.6666667,0.09,11.71875,0.765,safe
2,3.9215686,87.0,-4.6875,-3.90625,22.0,1955.0,30.0,-20.5,46.0,4.7058824,0.87,-39.84375,0.81,safe
2,4.7058824,88.0,-60.9375,-3.90625,26.0,1685.0,25.0,-61.5,46.0,6.6666667,0.05,-38.28125,0.795,safe
2,5.8823529,88.0,-9.375,0.0,64.0,1373.0,21.0,-44.5,46.0,16.862745,0.055,15.625,0.79,safe
2,14.901960999999998,88.0,12.5,37.5,76.0,1628.0,26.0,-40.0,46.0,16.470588,0.66,21.09375,0.785,safe
2,16.862745,88.0,-3.125,-8.59375,68.0,1862.0,29.0,-36.5,46.0,12.941175999999999,0.09,8.59375,0.775,safe
2,11.764706,88.0,6.25,-7.8125,59.0,1993.0,31.0,-35.0,46.0,12.54902,0.785,17.1875,0.77,safe
2,12.941175999999999,89.0,14.0625,-4.6875,49.0,2105.0,33.0,-27.5,46.0,9.8039216,0.105,21.09375,0.765,safe
2,3.9215686,89.0,17.1875,-3.90625,23.0,1950.0,31.0,-19.0,46.0,5.0980392,0.31,-17.1875,0.775,safe
2,3.9215686,89.0,20.3125,5.46875,33.0,1352.0,21.0,-59.5,46.0,5.4901960999999995,0.84,-8.59375,0.77,safe
2,3.9215686,88.0,-17.1875,5.46875,40.0,1311.0,14.0,-41.0,46.0,13.725489999999999,0.035,-18.75,0.79,safe
2,13.725489999999999,88.0,21.875,-10.9375,64.0,2072.0,22.0,-35.0,47.0,10.196078,0.715,0.0,0.775,safe
4,3.9215686,88.0,0.0,-12.5,70.0,1552.0,25.0,-41.5,47.0,14.509804,0.075,17.96875,0.77,safe
2,14.901960999999998,87.0,5.46875,-12.5,68.0,1821.0,29.0,-38.0,47.0,14.901960999999998,0.59,3.90625,0.765,safe
2,16.862745,87.0,10.15625,-13.28125,65.0,2084.0,33.0,-35.5,47.0,14.509804,0.755,10.15625,0.765,safe
2,15.686275,87.0,23.4375,-10.15625,38.0,2135.0,36.0,-21.0,46.0,9.019607800000001,0.9,-12.5,0.785,safe
2,10.980392,87.0,-1.5625,14.0625,58.0,1691.0,35.0,-39.0,47.0,11.764706,0.755,5.46875,0.775,safe
2,10.980392,88.0,9.375,-3.90625,39.0,1682.0,35.0,-44.0,46.0,7.0588235,0.83,-10.15625,0.77,safe
2,5.8823529,88.0,-12.5,4.6875,38.0,1402.0,28.0,48.0,47.0,6.2745098,0.695,0.0,0.77,safe
2,3.9215686,88.0,-1.5625,-11.71875,49.0,1121.0,22.0,38.0,47.0,6.2745098,0.095,7.8125,0.765,safe
2,7.8431372999999995,88.0,0.78125,16.40625,87.0,1272.0,20.0,-45.0,47.0,15.294118,0.795,14.0625,0.775,safe
2,14.901960999999998,89.0,-3.90625,23.4375,74.0,1635.0,26.0,-40.0,47.0,14.117647,0.09,13.28125,0.775,safe
2,14.901960999999998,89.0,12.5,-2.34375,70.0,1860.0,30.0,-38.0,47.0,15.294118,0.325,1.5625,0.765,safe
2,14.901960999999998,89.0,5.46875,-11.71875,61.0,2037.0,31.0,-35.0,47.0,12.941175999999999,0.63,4.6875,0.76,safe
2,12.941175999999999,89.0,12.5,-3.90625,23.0,2069.0,32.0,-20.0,46.0,4.313725499999999,0.85,-15.625,0.77,safe
2,4.7058824,90.0,-14.84375,-3.90625,35.0,1634.0,25.0,-54.0,46.0,7.450980400000001,0.53,-14.0625,0.765,safe
2,5.8823529,89.0,12.5,-3.125,44.0,1275.0,13.0,62.5,47.0,9.019607800000001,0.455,7.8125,0.765,safe
2,12.941175999999999,89.0,7.03125,14.84375,83.0,1516.0,16.0,-41.0,47.0,16.078431,0.195,-7.03125,0.765,safe
2,17.647059,89.0,0.0,0.0,71.0,2153.0,23.0,-35.5,47.0,9.411764699999999,0.845,0.0,0.76,safe
4,4.7058824,88.0,-12.5,-6.25,69.0,1553.0,24.0,-42.0,47.0,13.333332999999998,0.055,13.28125,0.78,safe
2,12.941175999999999,88.0,10.9375,-3.90625,39.0,1690.0,26.0,-23.0,47.0,2.745098,0.885,-0.78125,0.775,safe
2,2.745098,88.0,-19.53125,-2.34375,20.0,1569.0,25.0,-54.0,47.0,4.313725499999999,0.835,-46.09375,0.795,safe
2,5.8823529,88.0,-51.5625,-0.78125,42.0,1506.0,24.0,-31.0,47.0,7.0588235,0.055,-3.125,0.78,safe
2,5.8823529,87.0,3.125,0.0,43.0,1574.0,24.0,-33.0,47.0,10.196078,0.055,4.6875,0.775,safe
2,10.980392,87.0,8.59375,19.53125,60.0,1617.0,26.0,-39.5,47.0,10.196078,0.745,11.71875,0.77,safe
2,10.980392,87.0,28.125,7.8125,54.0,1735.0,27.0,-36.0,47.0,10.588235000000001,0.165,32.8125,0.765,safe
2,10.980392,87.0,25.78125,3.90625,52.0,1811.0,28.0,-34.5,47.0,11.372549000000001,0.125,20.3125,0.76,safe
2,10.980392,87.0,21.09375,1.5625,52.0,1886.0,30.0,-33.5,47.0,11.372549000000001,0.315,18.75,0.76,safe
2,11.764706,88.0,25.0,-0.78125,51.0,1940.0,30.0,-32.0,47.0,10.588235000000001,0.285,15.625,0.755,safe
2,5.8823529,88.0,48.4375,-3.90625,21.0,1812.0,29.0,-22.5,47.0,7.0588235,0.895,14.84375,0.8,safe
2,5.8823529,88.0,-6.25,-3.90625,37.0,1635.0,26.0,-57.5,47.0,6.6666667,0.18,-28.125,0.795,safe
2,6.6666667,88.0,2.34375,-3.125,44.0,1320.0,20.0,-44.0,48.0,13.333332999999998,0.815,3.90625,0.79,safe
2,12.941175999999999,89.0,16.40625,38.28125,79.0,1490.0,23.0,-43.5,48.0,15.686275,0.265,-4.6875,0.79,safe
2,14.901960999999998,89.0,2.34375,3.125,71.0,1705.0,26.0,-39.0,48.0,14.509804,0.77,14.84375,0.78,safe
2,15.686275,89.0,26.5625,-12.5,67.0,1965.0,30.0,-36.5,48.0,14.509804,0.5,21.09375,0.78,safe
2,16.862745,89.0,8.59375,-17.1875,64.0,2184.0,34.0,-34.5,48.0,13.333332999999998,0.31,26.5625,0.77,safe
2,3.9215686,88.0,2.34375,-5.46875,47.0,1651.0,35.0,-37.5,48.0,11.764706,0.1,14.0625,0.785,safe
2,11.764706,88.0,5.46875,10.9375,58.0,1720.0,35.0,-38.0,48.0,9.411764699999999,0.83,10.9375,0.785,safe
2,8.627450999999999,88.0,0.78125,-3.90625,31.0,1750.0,36.0,-20.5,47.0,2.3529412,0.9,-4.6875,0.8,safe
2,2.745098,88.0,-24.21875,-3.90625,26.0,1667.0,33.0,-21.5,47.0,7.8431372999999995,0.525,-53.90625,0.81,safe
2,6.6666667,88.0,-21.09375,-2.34375,47.0,1634.0,34.0,-35.0,48.0,9.8039216,0.025,4.6875,0.795,safe
2,9.8039216,87.0,3.125,7.03125,52.0,1679.0,35.0,-36.5,48.0,8.627450999999999,0.09,7.03125,0.79,safe
2,7.8431372999999995,87.0,16.40625,-3.125,45.0,1668.0,34.0,-32.5,48.0,9.019607800000001,0.8,10.9375,0.785,safe
2,7.8431372999999995,87.0,33.59375,-1.5625,46.0,1647.0,33.0,-53.0,48.0,6.2745098,0.835,2.34375,0.785,safe
2,5.8823529,87.0,-17.96875,-0.78125,39.0,1501.0,30.0,38.5,48.0,6.6666667,0.755,2.34375,0.78,safe
2,5.8823529,87.0,14.0625,9.375,39.0,1308.0,27.0,49.0,48.0,5.8823529,0.735,3.125,0.78,safe
2,3.9215686,87.0,-8.59375,-16.40625,50.0,1059.0,19.0,49.5,48.0,5.4901960999999995,0.72,-9.375,0.78,safe
2,3.9215686,87.0,0.0,-17.1875,51.0,978.0,11.0,63.5,48.0,10.980392,0.595,-14.84375,0.78,safe
2,12.941175999999999,88.0,16.40625,25.0,83.0,1656.0,17.0,-40.5,49.0,18.823529,0.68,-0.78125,0.775,safe
2,22.745098000000002,88.0,12.5,-17.96875,52.0,2023.0,24.0,-22.0,48.0,13.333332999999998,0.905,-10.15625,0.815,safe
2,15.686275,88.0,10.15625,34.375,78.0,1650.0,26.0,-40.0,48.0,12.54902,0.13,-1.5625,0.785,safe
2,10.980392,88.0,-10.15625,-3.90625,41.0,1740.0,27.0,-47.0,48.0,7.450980400000001,0.745,-23.4375,0.78,safe
2,6.6666667,89.0,-14.0625,-1.5625,44.0,1297.0,20.0,63.5,48.0,6.2745098,0.71,1.5625,0.78,safe
2,4.7058824,89.0,-10.9375,-16.40625,51.0,994.0,14.0,-43.0,48.0,9.411764699999999,0.845,4.6875,0.78,safe
2,6.6666667,89.0,13.28125,-7.03125,46.0,1233.0,13.0,-56.5,48.0,6.2745098,0.8,-3.125,0.775,safe
2,4.7058824,89.0,0.78125,-19.53125,52.0,978.0,6.0,-50.0,48.0,6.6666667,0.2,-3.90625,0.77,safe
2,5.8823529,88.0,-6.25,-21.09375,56.0,971.0,5.0,-52.5,48.0,13.725489999999999,0.24,-9.375,0.78,safe
2,13.725489999999999,88.0,25.0,-15.625,46.0,2102.0,12.0,-19.5,48.0,10.980392,0.93,3.125,0.79,safe
2,12.941175999999999,88.0,7.8125,17.1875,71.0,1504.0,16.0,-41.0,49.0,11.764706,0.78,19.53125,0.785,safe
2,10.980392,87.0,-6.25,-3.90625,43.0,1711.0,18.0,-45.5,48.0,7.8431372999999995,0.13,-14.0625,0.78,safe
2,7.8431372999999995,87.0,-4.6875,15.625,59.0,1499.0,16.0,-43.5,49.0,14.509804,0.055,10.9375,0.775,safe
2,14.901960999999998,87.0,13.28125,-10.15625,64.0,2000.0,22.0,-35.5,49.0,13.333332999999998,0.82,5.46875,0.775,safe
2,14.901960999999998,87.0,21.09375,-20.3125,59.0,2276.0,24.0,-34.0,49.0,9.019607800000001,0.84,0.0,0.77,safe
4,4.7058824,86.0,-7.8125,-1.5625,66.0,1587.0,25.0,-40.5,49.0,12.941175999999999,0.57,21.875,0.78,safe
2,11.764706,86.0,-1.5625,5.46875,49.0,1798.0,28.0,-28.5,49.0,7.450980400000001,0.095,22.65625,0.775,safe
2,6.6666667,86.0,2.34375,-3.90625,35.0,1856.0,29.0,-22.5,49.0,3.1372549,0.54,7.03125,0.775,safe
2,6.6666667,86.0,-16.40625,-3.90625,21.0,1759.0,28.0,-20.5,49.0,1.9607843,0.875,-47.65625,0.795,safe
2,2.745098,86.0,-67.1875,-3.90625,24.0,1586.0,25.0,-60.0,49.0,8.235294099999999,0.045,-59.375,0.79,safe
2,5.8823529,86.0,-28.90625,-0.78125,43.0,1471.0,23.0,-31.5,49.0,7.8431372999999995,0.58,9.375,0.785,safe
2,6.6666667,85.0,-9.375,-3.125,45.0,1455.0,23.0,-33.0,50.0,7.0588235,0.05,4.6875,0.78,safe
2,5.8823529,86.0,-7.8125,-3.90625,48.0,1410.0,22.0,-36.0,50.0,10.588235000000001,0.535,8.59375,0.78,safe
2,9.8039216,86.0,18.75,14.0625,61.0,1530.0,24.0,-41.0,50.0,11.372549000000001,0.14,6.25,0.775,safe
2,9.8039216,86.0,8.59375,-3.125,38.0,1562.0,24.0,-39.5,50.0,13.725489999999999,0.26,-18.75,0.77,safe
2,13.725489999999999,87.0,18.75,-6.25,70.0,1707.0,26.0,-40.5,50.0,14.117647,0.055,17.1875,0.765,safe
2,16.862745,87.0,11.71875,0.78125,70.0,1924.0,30.0,-38.5,50.0,15.686275,0.81,9.375,0.765,safe
2,17.647059,88.0,10.15625,-10.9375,69.0,2131.0,33.0,-37.0,50.0,12.54902,0.78,21.09375,0.765,safe
2,3.9215686,88.0,-6.25,3.90625,50.0,1591.0,33.0,-37.5,50.0,11.764706,0.08,5.46875,0.77,safe
2,11.764706,88.0,7.8125,14.84375,58.0,1664.0,35.0,-38.0,50.0,10.980392,0.39,14.0625,0.77,safe
2,10.980392,88.0,-7.03125,-3.90625,44.0,1674.0,34.0,-61.0,50.0,7.8431372999999995,0.83,-5.46875,0.77,safe
2,6.6666667,88.0,-15.625,-3.125,44.0,1373.0,28.0,45.5,50.0,6.6666667,0.79,9.375,0.765,safe
2,4.7058824,88.0,-3.125,-3.125,44.0,1400.0,22.0,-52.0,50.0,9.411764699999999,0.835,0.78125,0.77,safe
2,11.764706,88.0,2.34375,14.84375,74.0,1514.0,24.0,-43.0,50.0,15.686275,0.365,-2.34375,0.77,safe
2,15.686275,88.0,-5.46875,14.84375,73.0,1789.0,28.0,-40.0,50.0,15.294118,0.74,0.0,0.765,safe
2,16.862745,87.0,17.1875,-12.5,67.0,2046.0,32.0,-35.5,50.0,12.156863000000001,0.815,3.125,0.765,safe
2,10.980392,87.0,-9.375,-3.90625,40.0,2183.0,34.0,-25.5,50.0,0.78431373,0.865,0.0,0.765,safe
4,8.627450999999999,86.0,-3.125,-3.90625,44.0,1641.0,34.0,-32.5,50.0,9.019607800000001,0.675,18.75,0.77,safe
2,7.8431372999999995,86.0,-7.8125,-3.90625,42.0,1709.0,36.0,-24.0,50.0,6.2745098,0.81,-4.6875,0.77,safe
2,8.627450999999999,86.0,-26.5625,-3.90625,40.0,1704.0,34.0,-39.5,50.0,8.627450999999999,0.73,5.46875,0.77,safe
2,8.627450999999999,86.0,14.0625,0.0,47.0,1724.0,34.0,-43.5,50.0,9.019607800000001,0.63,24.21875,0.765,safe
2,8.627450999999999,86.0,0.78125,-3.90625,45.0,1692.0,34.0,-43.5,50.0,9.8039216,0.73,7.03125,0.76,safe
2,9.8039216,86.0,19.53125,6.25,52.0,1728.0,35.0,-37.5,50.0,10.196078,0.82,17.1875,0.765,safe
2,10.980392,86.0,28.125,6.25,53.0,1762.0,36.0,-35.5,50.0,9.411764699999999,0.4,27.34375,0.76,safe
2,9.8039216,86.0,11.71875,0.0,47.0,1778.0,36.0,-21.0,50.0,3.1372549,0.07,25.78125,0.765,safe
2,3.9215686,86.0,6.25,-3.90625,38.0,1563.0,32.0,51.0,50.0,7.0588235,0.105,-5.46875,0.765,safe
2,3.9215686,86.0,0.0,-8.59375,46.0,1542.0,22.0,38.0,50.0,6.6666667,0.745,9.375,0.765,safe
2,8.627450999999999,87.0,-7.03125,-5.46875,66.0,1376.0,22.0,-44.5,51.0,14.509804,0.805,16.40625,0.765,safe
2,13.725489999999999,87.0,4.6875,-1.5625,70.0,1680.0,26.0,-40.5,51.0,14.117647,0.105,21.875,0.76,safe
2,14.901960999999998,87.0,4.6875,-11.71875,67.0,1875.0,30.0,-38.5,50.0,14.901960999999998,0.745,3.125,0.76,safe
2,16.862745,87.0,18.75,-13.28125,65.0,2090.0,33.0,-37.0,50.0,15.686275,0.795,21.875,0.76,safe
2,17.647059,88.0,18.75,-16.40625,64.0,2309.0,36.0,-35.0,50.0,9.411764699999999,0.815,0.0,0.755,safe
4,2.745098,88.0,-1.5625,1.5625,47.0,1758.0,36.0,-33.0,50.0,10.980392,0.07,-0.78125,0.77,safe
2,10.980392,88.0,8.59375,2.34375,53.0,1849.0,38.0,-33.5,50.0,10.588235000000001,0.805,-2.34375,0.765,safe
2,9.8039216,89.0,6.25,-3.90625,41.0,1907.0,39.0,-27.0,50.0,8.235294099999999,0.15,-10.15625,0.76,safe
2,8.627450999999999,89.0,7.03125,-3.90625,40.0,1899.0,39.0,-30.5,50.0,8.627450999999999,0.805,0.0,0.76,safe
2,8.627450999999999,88.0,15.625,-3.90625,42.0,1873.0,38.0,-29.0,50.0,9.019607800000001,0.725,14.84375,0.76,safe
2,7.8431372999999995,88.0,25.78125,-3.90625,38.0,1836.0,38.0,-24.0,50.0,5.8823529,0.78,-3.90625,0.765,safe
2,5.8823529,87.0,-26.5625,-3.90625,37.0,1725.0,35.0,-27.0,50.0,7.450980400000001,0.06,3.125,0.76,safe
2,6.6666667,87.0,-1.5625,-3.90625,38.0,1631.0,33.0,-62.5,50.0,7.0588235,0.11,-20.3125,0.76,safe
2,5.8823529,87.0,10.15625,6.25,39.0,1331.0,27.0,48.0,50.0,5.4901960999999995,0.22,12.5,0.76,safe
2,3.9215686,88.0,-4.6875,-8.59375,42.0,1372.0,21.0,47.0,50.0,8.627450999999999,0.67,14.84375,0.76,safe
2,9.8039216,88.0,-6.25,16.40625,72.0,1434.0,22.0,-44.0,51.0,14.509804,0.79,10.9375,0.765,safe
2,13.725489999999999,89.0,5.46875,0.0,70.0,1714.0,27.0,-40.5,50.0,14.117647,0.11,21.875,0.755,safe
2,15.686275,89.0,3.90625,-13.28125,67.0,1953.0,30.0,-37.5,50.0,14.509804,0.735,-2.34375,0.755,safe
2,15.686275,89.0,4.6875,-3.90625,26.0,2047.0,32.0,-20.5,50.0,4.7058824,0.88,-31.25,0.775,safe
2,4.7058824,89.0,-53.125,-3.90625,37.0,1598.0,25.0,-63.5,50.0,7.450980400000001,0.025,-39.0625,0.77,safe
2,5.8823529,89.0,-11.71875,-10.15625,59.0,1282.0,21.0,-44.0,50.0,17.647059,0.005,14.0625,0.76,safe
2,14.901960999999998,89.0,10.15625,35.9375,78.0,1610.0,26.0,-41.0,50.0,14.901960999999998,0.33,14.0625,0.755,safe
2,15.686275,89.0,6.25,-3.125,69.0,1882.0,30.0,-38.5,50.0,15.294118,0.29,16.40625,0.755,safe
2,16.862745,89.0,-6.25,-12.5,67.0,2131.0,34.0,-36.5,50.0,15.294118,0.075,7.03125,0.75,safe
2,17.647059,88.0,6.25,-5.46875,32.0,2231.0,36.0,-47.0,50.0,12.156863000000001,0.075,0.0,0.755,safe
2,9.8039216,87.0,-7.8125,3.90625,50.0,1708.0,35.0,-36.0,50.0,10.196078,0.755,0.0,0.755,safe
2,9.8039216,87.0,20.3125,0.78125,49.0,1793.0,37.0,-33.0,50.0,9.8039216,0.825,11.71875,0.755,safe
2,8.627450999999999,87.0,15.625,-3.90625,53.0,1847.0,38.0,-32.5,50.0,10.196078,0.425,25.0,0.755,safe
2,10.980392,87.0,20.3125,1.5625,52.0,1858.0,38.0,-33.5,50.0,10.980392,0.105,16.40625,0.75,safe
2,10.980392,87.0,8.59375,0.0,49.0,1867.0,38.0,-33.0,50.0,10.588235000000001,0.53,7.03125,0.75,safe
2,9.8039216,87.0,17.1875,-3.90625,24.0,1827.0,37.0,-20.5,50.0,4.7058824,0.89,-2.34375,0.775,safe
2,4.7058824,87.0,-23.4375,-3.90625,33.0,1680.0,34.0,-28.5,50.0,7.8431372999999995,0.075,-25.78125,0.765,safe
2,4.7058824,87.0,7.8125,-1.5625,37.0,1554.0,32.0,-44.5,50.0,12.54902,0.775,-27.34375,0.765,safe
2,11.764706,87.0,0.0,2.34375,48.0,1542.0,32.0,-62.0,50.0,7.0588235,0.83,7.03125,0.76,safe
2,5.8823529,87.0,-8.59375,12.5,40.0,1033.0,25.0,-44.5,50.0,5.4901960999999995,0.765,-5.46875,0.76,safe
2,4.7058824,87.0,5.46875,-5.46875,48.0,1134.0,18.0,-47.5,51.0,15.294118,0.1,-4.6875,0.755,safe
2,12.941175999999999,88.0,10.15625,39.0625,75.0,1472.0,23.0,-43.0,51.0,13.725489999999999,0.67,21.875,0.755,safe
2,13.725489999999999,88.0,18.75,-7.03125,66.0,1740.0,27.0,-39.0,50.0,12.941175999999999,0.11,21.09375,0.75,safe
2,13.725489999999999,88.0,2.34375,0.0,51.0,1947.0,31.0,-33.0,50.0,11.372549000000001,0.1,10.9375,0.75,safe
2,12.941175999999999,88.0,4.6875,-3.90625,52.0,2038.0,32.0,-33.5,50.0,13.333332999999998,0.74,7.8125,0.75,safe
2,14.901960999999998,88.0,21.09375,-16.40625,67.0,2158.0,33.0,-36.5,50.0,15.294118,0.785,15.625,0.75,safe
2,15.686275,88.0,0.0,-3.90625,23.0,1513.0,35.0,-54.5,50.0,8.627450999999999,0.75,-21.09375,0.76,safe
2,7.8431372999999995,89.0,7.03125,7.03125,53.0,1718.0,36.0,-37.5,50.0,10.980392,0.375,21.09375,0.76,safe
2,10.980392,89.0,-2.34375,5.46875,53.0,1808.0,37.0,-35.0,50.0,9.411764699999999,0.565,-5.46875,0.755,safe
2,8.627450999999999,89.0,3.90625,-3.90625,39.0,1850.0,38.0,-21.5,50.0,7.450980400000001,0.835,15.625,0.755,safe
2,6.6666667,89.0,7.03125,-3.90625,33.0,1756.0,37.0,-20.5,50.0,4.7058824,0.885,-7.03125,0.765,safe
2,4.7058824,89.0,-27.34375,-3.90625,35.0,1588.0,32.0,56.0,50.0,7.0588235,0.065,-3.90625,0.765,safe
2,5.8823529,89.0,7.03125,5.46875,43.0,1004.0,23.0,35.5,50.0,6.2745098,0.095,7.03125,0.76,safe
2,5.8823529,89.0,0.78125,-11.71875,70.0,1204.0,19.0,-44.5,50.0,14.117647,0.73,21.09375,0.765,safe
2,12.941175999999999,89.0,-1.5625,-2.34375,71.0,1531.0,24.0,-41.5,50.0,13.333332999999998,0.485,4.6875,0.76,safe
2,12.941175999999999,90.0,14.0625,-3.125,65.0,1748.0,28.0,-39.5,50.0,13.333332999999998,0.78,19.53125,0.755,safe
2,15.686275,90.0,23.4375,-10.9375,65.0,1949.0,31.0,-37.0,50.0,13.333332999999998,0.81,24.21875,0.755,safe
2,14.901960999999998,90.0,6.25,-15.625,60.0,2099.0,33.0,-35.0,50.0,13.725489999999999,0.1,17.1875,0.755,safe
2,14.901960999999998,90.0,0.78125,-12.5,54.0,2203.0,35.0,-32.5,50.0,12.941175999999999,0.13,7.8125,0.75,safe
2,13.725489999999999,90.0,9.375,-4.6875,41.0,2231.0,35.0,-17.0,50.0,5.8823529,0.85,1.5625,0.75,safe
2,6.6666667,90.0,-25.78125,-3.90625,32.0,2070.0,32.0,-19.5,50.0,4.313725499999999,0.795,3.125,0.75,safe
2,4.7058824,90.0,-20.3125,-3.90625,22.0,1873.0,29.0,-47.5,50.0,3.9215686,0.88,0.0,0.775,safe
4,2.745098,89.0,0.0,7.8125,30.0,1215.0,21.0,-61.0,50.0,5.4901960999999995,0.43,-17.1875,0.765,safe
2,3.9215686,89.0,-14.84375,16.40625,35.0,1333.0,14.0,-35.5,50.0,8.627450999999999,0.045,-17.96875,0.765,safe
2,10.980392,89.0,7.8125,11.71875,75.0,1763.0,19.0,-39.0,50.0,14.509804,0.73,14.0625,0.76,safe
2,16.862745,88.0,12.5,-17.1875,64.0,2262.0,24.0,-34.0,50.0,7.0588235,0.775,0.0,0.755,safe
4,9.8039216,88.0,-10.15625,21.875,77.0,1599.0,25.0,-41.0,50.0,14.117647,0.765,5.46875,0.76,safe
2,14.901960999999998,88.0,25.0,-7.8125,68.0,1854.0,28.0,-38.5,50.0,14.901960999999998,0.755,21.875,0.76,safe
2,15.686275,89.0,-5.46875,-14.0625,63.0,2046.0,32.0,-36.5,50.0,13.725489999999999,0.095,11.71875,0.755,safe
2,15.686275,89.0,2.34375,-21.875,55.0,2202.0,34.0,-27.5,50.0,10.588235000000001,0.73,-8.59375,0.755,safe
2,10.980392,89.0,15.625,-6.25,48.0,2188.0,34.0,-23.5,50.0,8.627450999999999,0.805,13.28125,0.755,safe
2,8.627450999999999,90.0,-14.0625,-3.90625,24.0,2025.0,32.0,-18.5,50.0,5.0980392,0.405,-50.78125,0.755,safe
2,4.7058824,90.0,-14.84375,-3.90625,41.0,1522.0,23.0,58.5,50.0,7.450980400000001,0.46,-10.15625,0.755,safe
2,5.8823529,90.0,17.96875,36.71875,83.0,1245.0,19.0,-46.0,50.0,13.725489999999999,0.285,-6.25,0.755,safe
2,12.941175999999999,90.0,-4.6875,1.5625,71.0,1584.0,25.0,-41.5,50.0,13.333332999999998,0.28,2.34375,0.75,safe
2,13.725489999999999,90.0,11.71875,-2.34375,63.0,1830.0,29.0,-38.5,50.0,14.117647,0.77,10.9375,0.75,safe
2,15.686275,90.0,17.1875,-11.71875,65.0,1999.0,31.0,-37.0,50.0,14.117647,0.81,11.71875,0.75,safe
2,15.686275,89.0,19.53125,-14.84375,56.0,2118.0,33.0,-32.5,50.0,12.54902,0.095,15.625,0.745,safe
4,3.9215686,88.0,0.0,9.375,36.0,1655.0,33.0,-33.0,50.0,8.235294099999999,0.205,-18.75,0.75,safe
2,7.8431372999999995,88.0,21.09375,0.78125,47.0,1687.0,36.0,-21.0,50.0,1.9607843,0.865,-6.25,0.76,safe
2,4.7058824,88.0,-25.0,-3.90625,27.0,1647.0,34.0,-21.0,50.0,5.0980392,0.655,-54.6875,0.76,safe
2,6.6666667,88.0,-26.5625,10.15625,56.0,1655.0,34.0,-40.0,51.0,12.156863000000001,0.04,10.9375,0.75,safe
2,11.764706,87.0,10.9375,10.15625,58.0,1738.0,36.0,-39.0,51.0,11.764706,0.73,11.71875,0.75,safe
2,11.764706,87.0,20.3125,4.6875,57.0,1782.0,37.0,-37.0,51.0,11.764706,0.8,17.96875,0.75,safe
2,11.764706,87.0,31.25,2.34375,55.0,1849.0,38.0,-35.5,51.0,11.372549000000001,0.82,19.53125,0.745,safe
2,10.980392,88.0,23.4375,-3.90625,42.0,1854.0,38.0,-33.5,51.0,7.8431372999999995,0.775,31.25,0.75,safe
2,7.8431372999999995,88.0,31.25,-3.90625,42.0,1810.0,37.0,-30.0,51.0,8.627450999999999,0.08,33.59375,0.745,safe
